id,name,level,parent_id,parent_name,path,classification,decision_basis
1-3-12-1-4,机载气象雷达,5,1-3-12-1,雷达系统,航空航天/零部件与分系统/航空任务系统/雷达系统/机载气象雷达,,
1-3-12-2,光电系统,4,1-3-12,航空任务系统,航空航天/零部件与分系统/航空任务系统/光电系统,,
1-3-12-2-1,前视红外系统,5,1-3-12-2,光电系统,航空航天/零部件与分系统/航空任务系统/光电系统/前视红外系统,,
1-3-12-2-2,红外搜索跟踪系统,5,1-3-12-2,光电系统,航空航天/零部件与分系统/航空任务系统/光电系统/红外搜索跟踪系统,,
1-3-12-2-3,激光吊舱,5,1-3-12-2,光电系统,航空航天/零部件与分系统/航空任务系统/光电系统/激光吊舱,,
1-3-12-2-4,光电吊舱,5,1-3-12-2,光电系统,航空航天/零部件与分系统/航空任务系统/光电系统/光电吊舱,,
1-3-12-2-5,夜视设备,5,1-3-12-2,光电系统,航空航天/零部件与分系统/航空任务系统/光电系统/夜视设备,,
1-3-12-3,电子战系统,4,1-3-12,航空任务系统,航空航天/零部件与分系统/航空任务系统/电子战系统,,
1-3-12-3-1,雷达告警接收机,5,1-3-12-3,电子战系统,航空航天/零部件与分系统/航空任务系统/电子战系统/雷达告警接收机,,
1-3-12-3-2,电子干扰机,5,1-3-12-3,电子战系统,航空航天/零部件与分系统/航空任务系统/电子战系统/电子干扰机,,
1-3-12-3-3,箔条红外诱饵,5,1-3-12-3,电子战系统,航空航天/零部件与分系统/航空任务系统/电子战系统/箔条红外诱饵,,
1-3-12-3-4,电子支援措施,5,1-3-12-3,电子战系统,航空航天/零部件与分系统/航空任务系统/电子战系统/电子支援措施,,
1-3-12-4,机载武器系统,4,1-3-12,航空任务系统,航空航天/零部件与分系统/航空任务系统/机载武器系统,,
1-3-12-4-1,航空机关炮,5,1-3-12-4,机载武器系统,航空航天/零部件与分系统/航空任务系统/机载武器系统/航空机关炮,,
1-3-12-4-2,空空导弹,5,1-3-12-4,机载武器系统,航空航天/零部件与分系统/航空任务系统/机载武器系统/空空导弹,,
1-3-12-4-3,空地导弹,5,1-3-12-4,机载武器系统,航空航天/零部件与分系统/航空任务系统/机载武器系统/空地导弹,,
1-3-12-4-4,航空炸弹,5,1-3-12-4,机载武器系统,航空航天/零部件与分系统/航空任务系统/机载武器系统/航空炸弹,,
1-3-12-4-5,航空火箭弹,5,1-3-12-4,机载武器系统,航空航天/零部件与分系统/航空任务系统/机载武器系统/航空火箭弹,,
1-3-12-4-6,武器挂架,5,1-3-12-4,机载武器系统,航空航天/零部件与分系统/航空任务系统/机载武器系统/武器挂架,,
1-4,整机与整器,2,1,航空航天,航空航天/整机与整器,,
1-4-1,航空器整机,3,1-4,整机与整器,航空航天/整机与整器/航空器整机,航空专用,航空器和航天器产品形态完全不同，应分开
1-4-1-1,民用飞机,4,1-4-1,航空器整机,航空航天/整机与整器/航空器整机/民用飞机,,
1-4-1-1-1,干线客机,5,1-4-1-1,民用飞机,航空航天/整机与整器/航空器整机/民用飞机/干线客机,,
1-4-1-1-1-1,窄体干线客机,6,1-4-1-1-1,干线客机,航空航天/整机与整器/航空器整机/民用飞机/干线客机/窄体干线客机,,
1-4-1-1-1-2,宽体干线客机,6,1-4-1-1-1,干线客机,航空航天/整机与整器/航空器整机/民用飞机/干线客机/宽体干线客机,,
1-4-1-1-1-3,超大型客机,6,1-4-1-1-1,干线客机,航空航天/整机与整器/航空器整机/民用飞机/干线客机/超大型客机,,
1-4-1-1-2,支线客机,5,1-4-1-1,民用飞机,航空航天/整机与整器/航空器整机/民用飞机/支线客机,,
1-4-1-1-2-1,涡桨支线客机,6,1-4-1-1-2,支线客机,航空航天/整机与整器/航空器整机/民用飞机/支线客机/涡桨支线客机,,
1-4-1-1-2-2,涡扇支线客机,6,1-4-1-1-2,支线客机,航空航天/整机与整器/航空器整机/民用飞机/支线客机/涡扇支线客机,,
1-4-1-1-2-3,通勤飞机,6,1-4-1-1-2,支线客机,航空航天/整机与整器/航空器整机/民用飞机/支线客机/通勤飞机,,
1-4-1-1-3,民用货机,5,1-4-1-1,民用飞机,航空航天/整机与整器/航空器整机/民用飞机/民用货机,,
1-4-1-1-3-1,窄体货机,6,1-4-1-1-3,民用货机,航空航天/整机与整器/航空器整机/民用飞机/民用货机/窄体货机,,
1-4-1-1-3-2,宽体货机,6,1-4-1-1-3,民用货机,航空航天/整机与整器/航空器整机/民用飞机/民用货机/宽体货机,,
1-4-1-1-3-3,专用货机,6,1-4-1-1-3,民用货机,航空航天/整机与整器/航空器整机/民用飞机/民用货机/专用货机,,
1-4-1-1-4,公务机,5,1-4-1-1,民用飞机,航空航天/整机与整器/航空器整机/民用飞机/公务机,,
1-4-1-1-4-1,超轻型公务机,6,1-4-1-1-4,公务机,航空航天/整机与整器/航空器整机/民用飞机/公务机/超轻型公务机,,
1-4-1-1-4-2,轻型公务机,6,1-4-1-1-4,公务机,航空航天/整机与整器/航空器整机/民用飞机/公务机/轻型公务机,,
1-4-1-1-4-3,中型公务机,6,1-4-1-1-4,公务机,航空航天/整机与整器/航空器整机/民用飞机/公务机/中型公务机,,
1-4-1-1-4-4,大型公务机,6,1-4-1-1-4,公务机,航空航天/整机与整器/航空器整机/民用飞机/公务机/大型公务机,,
1-4-1-1-4-5,超远程公务机,6,1-4-1-1-4,公务机,航空航天/整机与整器/航空器整机/民用飞机/公务机/超远程公务机,,
1-4-1-2,军用飞机,4,1-4-1,航空器整机,航空航天/整机与整器/航空器整机/军用飞机,,
1-4-1-2-1,战斗机,5,1-4-1-2,军用飞机,航空航天/整机与整器/航空器整机/军用飞机/战斗机,,
1-4-1-2-1-1,第四代战斗机,6,1-4-1-2-1,战斗机,航空航天/整机与整器/航空器整机/军用飞机/战斗机/第四代战斗机,,
1-4-1-2-1-2,第四代半战斗机,6,1-4-1-2-1,战斗机,航空航天/整机与整器/航空器整机/军用飞机/战斗机/第四代半战斗机,,
1-4-1-2-1-3,第五代战斗机,6,1-4-1-2-1,战斗机,航空航天/整机与整器/航空器整机/军用飞机/战斗机/第五代战斗机,,
1-4-1-2-1-4,舰载战斗机,6,1-4-1-2-1,战斗机,航空航天/整机与整器/航空器整机/军用飞机/战斗机/舰载战斗机,,
1-4-1-2-1-5,垂直起降战斗机,6,1-4-1-2-1,战斗机,航空航天/整机与整器/航空器整机/军用飞机/战斗机/垂直起降战斗机,,
1-4-1-2-2,轰炸机,5,1-4-1-2,军用飞机,航空航天/整机与整器/航空器整机/军用飞机/轰炸机,,
1-4-1-2-2-1,战略轰炸机,6,1-4-1-2-2,轰炸机,航空航天/整机与整器/航空器整机/军用飞机/轰炸机/战略轰炸机,,
1-4-1-2-2-2,战术轰炸机,6,1-4-1-2-2,轰炸机,航空航天/整机与整器/航空器整机/军用飞机/轰炸机/战术轰炸机,,
1-4-1-2-2-3,隐身轰炸机,6,1-4-1-2-2,轰炸机,航空航天/整机与整器/航空器整机/军用飞机/轰炸机/隐身轰炸机,,
1-4-1-2-3,军用运输机,5,1-4-1-2,军用飞机,航空航天/整机与整器/航空器整机/军用飞机/军用运输机,,
1-4-1-2-3-1,战略运输机,6,1-4-1-2-3,军用运输机,航空航天/整机与整器/航空器整机/军用飞机/军用运输机/战略运输机,,
1-4-1-2-3-2,战术运输机,6,1-4-1-2-3,军用运输机,航空航天/整机与整器/航空器整机/军用飞机/军用运输机/战术运输机,,
1-4-1-2-3-3,空中加油机,6,1-4-1-2-3,军用运输机,航空航天/整机与整器/航空器整机/军用飞机/军用运输机/空中加油机,,
1-4-1-2-4,特种飞机,5,1-4-1-2,军用飞机,航空航天/整机与整器/航空器整机/军用飞机/特种飞机,,
1-4-1-2-4-1,空中预警机,6,1-4-1-2-4,特种飞机,航空航天/整机与整器/航空器整机/军用飞机/特种飞机/空中预警机,,
1-4-1-2-4-2,侦察机,6,1-4-1-2-4,特种飞机,航空航天/整机与整器/航空器整机/军用飞机/特种飞机/侦察机,,
1-4-1-2-4-3,电子战飞机,6,1-4-1-2-4,特种飞机,航空航天/整机与整器/航空器整机/军用飞机/特种飞机/电子战飞机,,
1-4-1-2-4-4,反潜巡逻机,6,1-4-1-2-4,特种飞机,航空航天/整机与整器/航空器整机/军用飞机/特种飞机/反潜巡逻机,,
1-4-1-2-4-5,军用教练机,6,1-4-1-2-4,特种飞机,航空航天/整机与整器/航空器整机/军用飞机/特种飞机/军用教练机,,
1-4-1-2-5,军用无人机,5,1-4-1-2,军用飞机,航空航天/整机与整器/航空器整机/军用飞机/军用无人机,,
1-4-1-2-5-1,察打一体无人机,6,1-4-1-2-5,军用无人机,航空航天/整机与整器/航空器整机/军用飞机/军用无人机/察打一体无人机,,
1-4-1-2-5-2,侦察无人机,6,1-4-1-2-5,军用无人机,航空航天/整机与整器/航空器整机/军用飞机/军用无人机/侦察无人机,,
1-4-1-2-5-3,攻击无人机,6,1-4-1-2-5,军用无人机,航空航天/整机与整器/航空器整机/军用飞机/军用无人机/攻击无人机,,
1-4-1-2-5-4,无人靶机,6,1-4-1-2-5,军用无人机,航空航天/整机与整器/航空器整机/军用飞机/军用无人机/无人靶机,,
1-4-1-2-5-5,忠诚僚机,6,1-4-1-2-5,军用无人机,航空航天/整机与整器/航空器整机/军用飞机/军用无人机/忠诚僚机,,
1-4-1-2-5-6,蜂群无人机,6,1-4-1-2-5,军用无人机,航空航天/整机与整器/航空器整机/军用飞机/军用无人机/蜂群无人机,,
1-4-1-3,直升机,4,1-4-1,航空器整机,航空航天/整机与整器/航空器整机/直升机,,
1-4-1-3-1,民用直升机,5,1-4-1-3,直升机,航空航天/整机与整器/航空器整机/直升机/民用直升机,,
1-4-1-3-1-1,轻型民用直升机,6,1-4-1-3-1,民用直升机,航空航天/整机与整器/航空器整机/直升机/民用直升机/轻型民用直升机,,
1-4-1-3-1-2,中型民用直升机,6,1-4-1-3-1,民用直升机,航空航天/整机与整器/航空器整机/直升机/民用直升机/中型民用直升机,,
1-4-1-3-1-3,重型民用直升机,6,1-4-1-3-1,民用直升机,航空航天/整机与整器/航空器整机/直升机/民用直升机/重型民用直升机,,
1-4-1-3-1-4,超重型民用直升机,6,1-4-1-3-1,民用直升机,航空航天/整机与整器/航空器整机/直升机/民用直升机/超重型民用直升机,,
1-4-1-3-2,军用直升机,5,1-4-1-3,直升机,航空航天/整机与整器/航空器整机/直升机/军用直升机,,
1-4-1-3-2-1,攻击直升机,6,1-4-1-3-2,军用直升机,航空航天/整机与整器/航空器整机/直升机/军用直升机/攻击直升机,,
1-4-1-3-2-2,运输直升机,6,1-4-1-3-2,军用直升机,航空航天/整机与整器/航空器整机/直升机/军用直升机/运输直升机,,
1-4-1-3-2-3,反潜直升机,6,1-4-1-3-2,军用直升机,航空航天/整机与整器/航空器整机/直升机/军用直升机/反潜直升机,,
1-4-1-3-2-4,搜救直升机,6,1-4-1-3-2,军用直升机,航空航天/整机与整器/航空器整机/直升机/军用直升机/搜救直升机,,
1-4-1-3-2-5,侦察直升机,6,1-4-1-3-2,军用直升机,航空航天/整机与整器/航空器整机/直升机/军用直升机/侦察直升机,,
1-4-1-4,通用航空飞机,4,1-4-1,航空器整机,航空航天/整机与整器/航空器整机/通用航空飞机,,
1-4-1-4-1,活塞飞机,5,1-4-1-4,通用航空飞机,航空航天/整机与整器/航空器整机/通用航空飞机/活塞飞机,,
1-4-1-4-1-1,单发活塞飞机,6,1-4-1-4-1,活塞飞机,航空航天/整机与整器/航空器整机/通用航空飞机/活塞飞机/单发活塞飞机,,
1-4-1-4-1-2,双发活塞飞机,6,1-4-1-4-1,活塞飞机,航空航天/整机与整器/航空器整机/通用航空飞机/活塞飞机/双发活塞飞机,,
1-4-1-4-1-3,运动飞机,6,1-4-1-4-1,活塞飞机,航空航天/整机与整器/航空器整机/通用航空飞机/活塞飞机/运动飞机,,
1-4-1-4-1-4,特技飞机,6,1-4-1-4-1,活塞飞机,航空航天/整机与整器/航空器整机/通用航空飞机/活塞飞机/特技飞机,,
1-4-1-4-2,涡桨通用飞机,5,1-4-1-4,通用航空飞机,航空航天/整机与整器/航空器整机/通用航空飞机/涡桨通用飞机,,
1-4-1-4-2-1,单发涡桨飞机,6,1-4-1-4-2,涡桨通用飞机,航空航天/整机与整器/航空器整机/通用航空飞机/涡桨通用飞机/单发涡桨飞机,,
1-4-1-4-2-2,双发涡桨飞机,6,1-4-1-4-2,涡桨通用飞机,航空航天/整机与整器/航空器整机/通用航空飞机/涡桨通用飞机/双发涡桨飞机,,
1-4-1-4-2-3,农用飞机,6,1-4-1-4-2,涡桨通用飞机,航空航天/整机与整器/航空器整机/通用航空飞机/涡桨通用飞机/农用飞机,,
1-4-1-4-3,其他通用飞机,5,1-4-1-4,通用航空飞机,航空航天/整机与整器/航空器整机/通用航空飞机/其他通用飞机,,
1-4-1-4-3-1,水上飞机,6,1-4-1-4-3,其他通用飞机,航空航天/整机与整器/航空器整机/通用航空飞机/其他通用飞机/水上飞机,,
1-4-1-4-3-2,水陆两栖飞机,6,1-4-1-4-3,其他通用飞机,航空航天/整机与整器/航空器整机/通用航空飞机/其他通用飞机/水陆两栖飞机,,
1-4-1-4-3-3,滑翔机,6,1-4-1-4-3,其他通用飞机,航空航天/整机与整器/航空器整机/通用航空飞机/其他通用飞机/滑翔机,,
1-4-1-4-3-4,动力滑翔机,6,1-4-1-4-3,其他通用飞机,航空航天/整机与整器/航空器整机/通用航空飞机/其他通用飞机/动力滑翔机,,
1-4-1-5,其他航空器,4,1-4-1,航空器整机,航空航天/整机与整器/航空器整机/其他航空器,,
1-4-1-5-1,飞艇,5,1-4-1-5,其他航空器,航空航天/整机与整器/航空器整机/其他航空器/飞艇,,
1-4-1-5-1-1,载人飞艇,6,1-4-1-5-1,飞艇,航空航天/整机与整器/航空器整机/其他航空器/飞艇/载人飞艇,,
1-4-1-5-1-2,无人飞艇,6,1-4-1-5-1,飞艇,航空航天/整机与整器/航空器整机/其他航空器/飞艇/无人飞艇,,
1-4-1-5-1-3,高空飞艇,6,1-4-1-5-1,飞艇,航空航天/整机与整器/航空器整机/其他航空器/飞艇/高空飞艇,,
1-4-1-5-2,系留气球,5,1-4-1-5,其他航空器,航空航天/整机与整器/航空器整机/其他航空器/系留气球,,
1-4-1-5-2-1,系留侦察气球,6,1-4-1-5-2,系留气球,航空航天/整机与整器/航空器整机/其他航空器/系留气球/系留侦察气球,,
1-4-1-5-3,电动垂直起降飞行器,5,1-4-1-5,其他航空器,航空航天/整机与整器/航空器整机/其他航空器/电动垂直起降飞行器,,
1-4-1-5-3-1,多旋翼eVTOL,6,1-4-1-5-3,电动垂直起降飞行器,航空航天/整机与整器/航空器整机/其他航空器/电动垂直起降飞行器/多旋翼eVTOL,,
1-4-1-5-3-2,复合翼eVTOL,6,1-4-1-5-3,电动垂直起降飞行器,航空航天/整机与整器/航空器整机/其他航空器/电动垂直起降飞行器/复合翼eVTOL,,
1-4-1-5-3-3,倾转旋翼eVTOL,6,1-4-1-5-3,电动垂直起降飞行器,航空航天/整机与整器/航空器整机/其他航空器/电动垂直起降飞行器/倾转旋翼eVTOL,,
1-4-2,航空发动机整机,3,1-4,整机与整器,航空航天/整机与整器/航空发动机整机,航空专用,航空发动机是飞机的核心部件，但也是独立的产品
1-4-2-1,涡扇发动机整机,4,1-4-2,航空发动机整机,航空航天/整机与整器/航空发动机整机/涡扇发动机整机,,
1-4-2-1-1,大涵道比涡扇发动机,5,1-4-2-1,涡扇发动机整机,航空航天/整机与整器/航空发动机整机/涡扇发动机整机/大涵道比涡扇发动机,,
1-4-2-1-2,中涵道比涡扇发动机,5,1-4-2-1,涡扇发动机整机,航空航天/整机与整器/航空发动机整机/涡扇发动机整机/中涵道比涡扇发动机,,
1-4-2-1-3,小涵道比涡扇发动机,5,1-4-2-1,涡扇发动机整机,航空航天/整机与整器/航空发动机整机/涡扇发动机整机/小涵道比涡扇发动机,,
1-4-2-2,涡喷发动机整机,4,1-4-2,航空发动机整机,航空航天/整机与整器/航空发动机整机/涡喷发动机整机,,
1-4-2-2-1,小推力涡喷发动机,5,1-4-2-2,涡喷发动机整机,航空航天/整机与整器/航空发动机整机/涡喷发动机整机/小推力涡喷发动机,,
1-4-2-2-2,中推力涡喷发动机,5,1-4-2-2,涡喷发动机整机,航空航天/整机与整器/航空发动机整机/涡喷发动机整机/中推力涡喷发动机,,
1-4-2-2-3,大推力涡喷发动机,5,1-4-2-2,涡喷发动机整机,航空航天/整机与整器/航空发动机整机/涡喷发动机整机/大推力涡喷发动机,,
1-4-2-3,涡桨发动机整机,4,1-4-2,航空发动机整机,航空航天/整机与整器/航空发动机整机/涡桨发动机整机,,
1-4-2-3-1,小型涡桨发动机,5,1-4-2-3,涡桨发动机整机,航空航天/整机与整器/航空发动机整机/涡桨发动机整机/小型涡桨发动机,,
1-4-2-3-2,中型涡桨发动机,5,1-4-2-3,涡桨发动机整机,航空航天/整机与整器/航空发动机整机/涡桨发动机整机/中型涡桨发动机,,
1-4-2-3-3,大型涡桨发动机,5,1-4-2-3,涡桨发动机整机,航空航天/整机与整器/航空发动机整机/涡桨发动机整机/大型涡桨发动机,,
1-4-2-4,涡轴发动机整机,4,1-4-2,航空发动机整机,航空航天/整机与整器/航空发动机整机/涡轴发动机整机,,
1-4-2-4-1,小型涡轴发动机,5,1-4-2-4,涡轴发动机整机,航空航天/整机与整器/航空发动机整机/涡轴发动机整机/小型涡轴发动机,,
1-4-2-4-2,中型涡轴发动机,5,1-4-2-4,涡轴发动机整机,航空航天/整机与整器/航空发动机整机/涡轴发动机整机/中型涡轴发动机,,
1-4-2-4-3,大型涡轴发动机,5,1-4-2-4,涡轴发动机整机,航空航天/整机与整器/航空发动机整机/涡轴发动机整机/大型涡轴发动机,,
1-4-3,航天器与运载器,3,1-4,整机与整器,航空航天/整机与整器/航天器与运载器,航天专用,
1-4-3-1,运载火箭,4,1-4-3,航天器与运载器,航空航天/整机与整器/航天器与运载器/运载火箭,,
1-4-3-1-1,液体运载火箭,5,1-4-3-1,运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/液体运载火箭,,
1-4-3-1-1-1,小型液体火箭,6,1-4-3-1-1,液体运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/液体运载火箭/小型液体火箭,,
1-4-3-1-1-2,中型液体火箭,6,1-4-3-1-1,液体运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/液体运载火箭/中型液体火箭,,
1-4-3-1-1-3,大型液体火箭,6,1-4-3-1-1,液体运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/液体运载火箭/大型液体火箭,,
1-4-3-1-1-4,重型运载火箭,6,1-4-3-1-1,液体运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/液体运载火箭/重型运载火箭,,
1-4-3-1-2,固体运载火箭,5,1-4-3-1,运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/固体运载火箭,,
1-4-3-1-2-1,小型固体火箭,6,1-4-3-1-2,固体运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/固体运载火箭/小型固体火箭,,
1-4-3-1-2-2,中型固体火箭,6,1-4-3-1-2,固体运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/固体运载火箭/中型固体火箭,,
1-4-3-1-2-3,四级固体火箭,6,1-4-3-1-2,固体运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/固体运载火箭/四级固体火箭,,
1-4-3-1-3,可重复使用火箭,5,1-4-3-1,运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/可重复使用火箭,,
1-4-3-1-3-1,部分可重复使用火箭,6,1-4-3-1-3,可重复使用火箭,航空航天/整机与整器/航天器与运载器/运载火箭/可重复使用火箭/部分可重复使用火箭,,
1-4-3-1-3-2,完全可重复使用火箭,6,1-4-3-1-3,可重复使用火箭,航空航天/整机与整器/航天器与运载器/运载火箭/可重复使用火箭/完全可重复使用火箭,,
1-4-3-1-3-3,火箭回收系统,6,1-4-3-1-3,可重复使用火箭,航空航天/整机与整器/航天器与运载器/运载火箭/可重复使用火箭/火箭回收系统,,
1-4-3-1-4,上面级,5,1-4-3-1,运载火箭,航空航天/整机与整器/航天器与运载器/运载火箭/上面级,,
1-4-3-1-4-1,液体上面级,6,1-4-3-1-4,上面级,航空航天/整机与整器/航天器与运载器/运载火箭/上面级/液体上面级,,
1-4-3-1-4-2,固体上面级,6,1-4-3-1-4,上面级,航空航天/整机与整器/航天器与运载器/运载火箭/上面级/固体上面级,,
1-4-3-1-4-3,空间拖船,6,1-4-3-1-4,上面级,航空航天/整机与整器/航天器与运载器/运载火箭/上面级/空间拖船,,
1-4-3-1-4-4,轨道转移飞行器,6,1-4-3-1-4,上面级,航空航天/整机与整器/航天器与运载器/运载火箭/上面级/轨道转移飞行器,,
1-4-3-2,卫星,4,1-4-3,航天器与运载器,航空航天/整机与整器/航天器与运载器/卫星,,
1-4-3-2-1,通信卫星,5,1-4-3-2,卫星,航空航天/整机与整器/航天器与运载器/卫星/通信卫星,,
1-4-3-2-1-1,高轨通信卫星,6,1-4-3-2-1,通信卫星,航空航天/整机与整器/航天器与运载器/卫星/通信卫星/高轨通信卫星,,
1-4-3-2-1-2,中轨通信卫星,6,1-4-3-2-1,通信卫星,航空航天/整机与整器/航天器与运载器/卫星/通信卫星/中轨通信卫星,,
1-4-3-2-1-3,低轨通信卫星,6,1-4-3-2-1,通信卫星,航空航天/整机与整器/航天器与运载器/卫星/通信卫星/低轨通信卫星,,
1-4-3-2-1-4,数据中继卫星,6,1-4-3-2-1,通信卫星,航空航天/整机与整器/航天器与运载器/卫星/通信卫星/数据中继卫星,,
1-4-3-2-2,导航卫星,5,1-4-3-2,卫星,航空航天/整机与整器/航天器与运载器/卫星/导航卫星,,
1-4-3-2-2-1,GEO导航卫星,6,1-4-3-2-2,导航卫星,航空航天/整机与整器/航天器与运载器/卫星/导航卫星/GEO导航卫星,,
1-4-3-2-2-2,IGSO导航卫星,6,1-4-3-2-2,导航卫星,航空航天/整机与整器/航天器与运载器/卫星/导航卫星/IGSO导航卫星,,
1-4-3-2-2-3,MEO导航卫星,6,1-4-3-2-2,导航卫星,航空航天/整机与整器/航天器与运载器/卫星/导航卫星/MEO导航卫星,,
1-4-3-2-3,遥感卫星,5,1-4-3-2,卫星,航空航天/整机与整器/航天器与运载器/卫星/遥感卫星,,
1-4-3-2-3-1,光学遥感卫星,6,1-4-3-2-3,遥感卫星,航空航天/整机与整器/航天器与运载器/卫星/遥感卫星/光学遥感卫星,,
1-4-3-2-3-2,SAR遥感卫星,6,1-4-3-2-3,遥感卫星,航空航天/整机与整器/航天器与运载器/卫星/遥感卫星/SAR遥感卫星,,
1-4-3-2-3-3,红外遥感卫星,6,1-4-3-2-3,遥感卫星,航空航天/整机与整器/航天器与运载器/卫星/遥感卫星/红外遥感卫星,,
1-4-3-2-3-4,高光谱卫星,6,1-4-3-2-3,遥感卫星,航空航天/整机与整器/航天器与运载器/卫星/遥感卫星/高光谱卫星,,
1-4-3-2-4,气象卫星,5,1-4-3-2,卫星,航空航天/整机与整器/航天器与运载器/卫星/气象卫星,,
1-4-3-2-4-1,极轨气象卫星,6,1-4-3-2-4,气象卫星,航空航天/整机与整器/航天器与运载器/卫星/气象卫星/极轨气象卫星,,
1-4-3-2-4-2,静止气象卫星,6,1-4-3-2-4,气象卫星,航空航天/整机与整器/航天器与运载器/卫星/气象卫星/静止气象卫星,,
1-4-3-2-4-3,海洋观测卫星,6,1-4-3-2-4,气象卫星,航空航天/整机与整器/航天器与运载器/卫星/气象卫星/海洋观测卫星,,
1-4-3-2-5,科学卫星,5,1-4-3-2,卫星,航空航天/整机与整器/航天器与运载器/卫星/科学卫星,,
1-4-3-2-5-1,天文观测卫星,6,1-4-3-2-5,科学卫星,航空航天/整机与整器/航天器与运载器/卫星/科学卫星/天文观测卫星,,
1-4-3-2-5-2,空间环境探测卫星,6,1-4-3-2-5,科学卫星,航空航天/整机与整器/航天器与运载器/卫星/科学卫星/空间环境探测卫星,,
1-4-3-2-5-3,技术试验卫星,6,1-4-3-2-5,科学卫星,航空航天/整机与整器/航天器与运载器/卫星/科学卫星/技术试验卫星,,
1-4-3-2-6,小卫星与微纳卫星,5,1-4-3-2,卫星,航空航天/整机与整器/航天器与运载器/卫星/小卫星与微纳卫星,,
1-4-3-2-6-1,微卫星,6,1-4-3-2-6,小卫星与微纳卫星,航空航天/整机与整器/航天器与运载器/卫星/小卫星与微纳卫星/微卫星,,
1-4-3-2-6-2,纳卫星,6,1-4-3-2-6,小卫星与微纳卫星,航空航天/整机与整器/航天器与运载器/卫星/小卫星与微纳卫星/纳卫星,,
1-4-3-2-6-3,皮卫星,6,1-4-3-2-6,小卫星与微纳卫星,航空航天/整机与整器/航天器与运载器/卫星/小卫星与微纳卫星/皮卫星,,
1-4-3-2-6-4,立方星,6,1-4-3-2-6,小卫星与微纳卫星,航空航天/整机与整器/航天器与运载器/卫星/小卫星与微纳卫星/立方星,,
1-4-3-3,载人航天器,4,1-4-3,航天器与运载器,航空航天/整机与整器/航天器与运载器/载人航天器,,
1-4-3-3-1,载人飞船,5,1-4-3-3,载人航天器,航空航天/整机与整器/航天器与运载器/载人航天器/载人飞船,,
1-4-3-3-1-1,轨道载人飞船,6,1-4-3-3-1,载人飞船,航空航天/整机与整器/航天器与运载器/载人航天器/载人飞船/轨道载人飞船,,
1-4-3-3-1-2,登月飞船,6,1-4-3-3-1,载人飞船,航空航天/整机与整器/航天器与运载器/载人航天器/载人飞船/登月飞船,,
1-4-3-3-1-3,乘员舱,6,1-4-3-3-1,载人飞船,航空航天/整机与整器/航天器与运载器/载人航天器/载人飞船/乘员舱,,
1-4-3-3-1-4,货运飞船,6,1-4-3-3-1,载人飞船,航空航天/整机与整器/航天器与运载器/载人航天器/载人飞船/货运飞船,,
1-4-3-3-2,空间站,5,1-4-3-3,载人航天器,航空航天/整机与整器/航天器与运载器/载人航天器/空间站,,
1-4-3-3-2-1,空间站核心舱,6,1-4-3-3-2,空间站,航空航天/整机与整器/航天器与运载器/载人航天器/空间站/空间站核心舱,,
1-4-3-3-2-2,空间站实验舱,6,1-4-3-3-2,空间站,航空航天/整机与整器/航天器与运载器/载人航天器/空间站/空间站实验舱,,
1-4-3-3-2-3,空间站节点舱,6,1-4-3-3-2,空间站,航空航天/整机与整器/航天器与运载器/载人航天器/空间站/空间站节点舱,,
1-4-3-3-2-4,空间站货运舱,6,1-4-3-3-2,空间站,航空航天/整机与整器/航天器与运载器/载人航天器/空间站/空间站货运舱,,
1-4-3-3-3,航天飞机,5,1-4-3-3,载人航天器,航空航天/整机与整器/航天器与运载器/载人航天器/航天飞机,,
1-4-3-3-3-1,轨道器,6,1-4-3-3-3,航天飞机,航空航天/整机与整器/航天器与运载器/载人航天器/航天飞机/轨道器,,
1-4-3-3-3-2,外贮箱,6,1-4-3-3-3,航天飞机,航空航天/整机与整器/航天器与运载器/载人航天器/航天飞机/外贮箱,,
1-4-3-3-3-3,固体助推器,6,1-4-3-3-3,航天飞机,航空航天/整机与整器/航天器与运载器/载人航天器/航天飞机/固体助推器,,
1-4-3-3-4,亚轨道飞行器,5,1-4-3-3,载人航天器,航空航天/整机与整器/航天器与运载器/载人航天器/亚轨道飞行器,,
1-4-3-3-4-1,亚轨道旅游飞行器,6,1-4-3-3-4,亚轨道飞行器,航空航天/整机与整器/航天器与运载器/载人航天器/亚轨道飞行器/亚轨道旅游飞行器,,
1-4-3-3-4-2,亚轨道运输飞行器,6,1-4-3-3-4,亚轨道飞行器,航空航天/整机与整器/航天器与运载器/载人航天器/亚轨道飞行器/亚轨道运输飞行器,,
1-4-3-4,深空探测器,4,1-4-3,航天器与运载器,航空航天/整机与整器/航天器与运载器/深空探测器,,
